Date,SPY,QQQ,IWM,EFA,EEM,TLT,GLD,SHY,BIL
2015-12-04,175.6763,,102.5872,44.0144,26.5856,89.8121,104.02,68.8161,73.4146
2015-12-07,174.612,,101.0455,43.7323,26.1462,90.6836,102.67,68.808,73.4146
2015-12-08,173.4387,,100.4881,43.0884,25.8559,90.7283,102.84,68.7998,73.3985
2015-12-09,172.0894,,99.3645,42.8931,25.644,90.6314,102.64,68.8243,73.3824
2015-12-10,172.5335,,99.6955,42.9003,25.4714,90.7506,102.55,68.7836,73.3985
2015-12-11,169.1897,,97.4744,42.0828,24.7573,92.1807,103.11,68.865,73.4146
2015-12-14,170.0445,,96.7776,42.1479,25.1575,90.989,101.79,68.7836,73.4146
2015-12-15,171.8295,,98.1712,42.3577,25.542,90.4527,101.52,68.7754,73.3985
2015-12-16,174.3438,,99.6694,43.2114,26.0442,90.259,102.75,68.7185,73.4146
2015-12-17,171.6871,,98.6067,42.6616,25.7068,91.2794,100.5,68.7185,73.3985
2015-12-18,168.6285,,97.0999,42.213,25.6204,91.7859,102.04,68.808,73.4146
2015-12-21,170.0195,,97.8315,42.4086,25.8205,91.7636,103.15,68.7998,73.3985
2015-12-22,171.5624,,98.7287,42.7297,26.0277,91.1007,102.61,68.7836,73.3985
2015-12-23,173.6869,,99.9742,43.4449,26.3943,90.4154,102.31,68.7592,73.3985
2015-12-24,173.4002,,100.1632,43.372,26.2986,90.9334,103.05,68.7861,73.4146
2015-12-28,173.004,,99.6996,43.2698,26.1153,91.2021,102.27,68.7453,73.3985
2015-12-29,174.8503,,100.7755,43.7004,26.1392,89.687,102.2,68.729,73.3985
2015-12-30,173.6109,,99.7607,43.4376,25.7328,89.5974,101.42,68.7453,73.4146
2015-12-31,171.8743,,98.5186,42.8538,25.6531,90.0004,101.46,68.7128,73.3985
2016-01-04,169.4715,,96.2354,42.197,24.9518,90.6498,102.89,68.8023,73.4146
2016-01-05,169.7582,,96.4453,42.1313,25.0076,90.2841,103.18,68.7616,73.4146
2016-01-06,167.6168,,94.9757,41.438,24.5295,91.5007,104.67,68.8023,73.3824
2016-01-07,163.5954,,92.4388,40.5768,23.7724,91.6649,106.15,68.8268,73.3985
2016-01-08,161.7997,,90.8467,40.0879,23.5173,92.0754,105.68,68.8756,73.3985
2016-01-11,161.9599,,90.453,40.2557,23.5094,91.0677,104.74,68.9001,73.3985
2016-01-12,163.2667,,90.7242,40.4455,23.5572,92.3814,104.21,68.9082,73.4146
2016-01-13,159.1947,,87.8112,39.8178,23.3102,93.2921,104.72,68.9489,73.3985
2016-01-14,161.8082,,89.0271,40.3287,23.613,92.4187,103.02,68.9652,73.3824
2016-01-15,158.3348,,87.5837,38.8691,22.6806,93.8593,104.08,69.0223,73.3824
2016-01-19,158.5455,,86.4028,39.2267,23.0153,93.5682,103.98,69.0141,73.3985
2016-01-20,156.5137,,86.7614,38.3363,22.5132,94.5535,105.37,69.063,73.3985
2016-01-21,157.3905,,86.5602,38.621,22.6009,93.9116,105.49,69.0548,73.4146
2016-01-22,160.6194,,88.6772,39.7595,23.3739,93.5533,105.0,69.0304,73.3824
2016-01-25,158.1915,,86.7089,39.2267,22.9754,94.0608,106.08,69.0304,73.3985
2016-01-26,160.3497,,88.441,39.9273,23.3102,94.1056,107.29,69.063,73.3824
2016-01-27,158.6045,,87.2251,39.6719,23.2305,94.0832,107.69,69.0793,73.3985
2016-01-28,159.4307,,87.2076,39.7887,23.597,94.2176,106.54,69.0793,73.3985
2016-01-29,163.3172,,90.0681,40.4893,24.3621,95.0162,106.95,69.1607,73.4146
2016-02-01,163.2582,,89.657,40.4455,24.131,94.7253,108.05,69.124,73.3824
2016-02-02,160.3159,,87.7237,39.504,23.35,96.4826,108.09,69.2137,73.3824
2016-02-03,161.277,,87.8374,39.8324,24.0114,95.6825,109.25,69.23,73.3985
2016-02-04,161.5299,,88.1786,39.8835,24.1947,96.1462,110.57,69.2463,73.4146
2016-02-05,158.4528,,85.7642,39.2705,23.9158,96.2583,112.32,69.23,73.4146
2016-02-08,156.3198,,84.3558,38.5407,23.5891,98.3297,113.83,69.3115,73.3985
2016-02-09,156.3282,,83.7872,38.0955,23.2623,98.4345,113.58,69.287,73.4146
2016-02-10,156.1934,,83.8309,38.0517,23.358,99.3019,114.46,69.287,73.3985
2016-02-11,154.1616,,82.9211,37.4971,22.9675,99.9974,119.06,69.3522,73.4146
2016-02-12,157.34,,84.4957,38.1539,23.3659,98.3372,118.36,69.2707,73.3985
2016-02-16,159.9955,,86.499,38.9275,23.8839,97.2978,114.77,69.23,73.3985
2016-02-17,162.609,,87.8549,39.5989,24.3541,96.6995,115.48,69.2463,73.3985
2016-02-18,161.9431,,87.435,39.3946,24.2107,97.8886,118.29,69.3033,73.4146
2016-02-19,161.8672,,87.8724,39.3508,24.0991,97.9708,117.58,69.2381,73.4146
2016-02-22,164.2109,,88.8522,39.7959,24.6968,97.9185,115.49,69.2463,73.4146
2016-02-23,162.1369,,88.0386,39.1464,24.1708,98.3148,117.22,69.2544,73.3985
2016-02-24,162.8789,,88.8872,39.0078,24.1151,98.1204,117.61,69.2707,73.4146
2016-02-25,164.8516,,89.7007,39.4748,24.1947,98.4718,117.92,69.287,73.3985
2016-02-26,164.4722,,90.2693,39.3727,23.9557,97.5221,117.11,69.1974,73.3985
2016-02-29,163.1823,,89.8669,39.1391,24.1629,97.9484,118.64,69.2381,73.4146
2016-03-01,167.0182,,91.8002,40.1608,25.0235,96.2236,117.77,69.146,73.4146
2016-03-02,167.7686,,92.7449,40.4382,25.3583,96.6207,118.68,69.1379,73.3985
2016-03-03,168.4261,,93.716,40.8323,25.6451,96.9728,120.73,69.1623,73.4146
2016-03-04,168.9742,,94.2321,41.1315,26.1552,96.351,120.54,69.1133,73.4146
2016-03-07,169.109,,95.2556,41.0804,26.1153,96.321,121.14,69.0645,73.4146
2016-03-08,167.2627,,92.9549,40.679,25.6691,97.385,120.58,69.1133,73.3985
2016-03-09,168.0889,,93.4273,40.8323,25.8284,96.7931,119.58,69.0889,73.4146
2016-03-10,168.2238,,92.6662,40.7666,25.8683,96.396,121.5,69.0808,73.4146
2016-03-11,170.9385,,94.652,41.8321,26.4102,95.422,119.41,69.0155,73.3985
2016-03-14,170.7193,,94.4071,41.7445,26.2508,95.7217,117.87,69.0155,73.3985
2016-03-15,170.4411,,92.9374,41.3504,25.8763,95.8116,117.96,69.0399,73.3985
2016-03-16,171.4274,,93.5935,41.7153,26.3943,96.0963,120.59,69.1786,73.4146
2016-03-17,172.515,,95.0282,42.0364,26.976,96.4934,120.13,69.1704,73.3985
2016-03-18,173.1929,,95.8855,41.9635,27.1195,96.6956,119.8,69.1868,73.3985
2016-03-21,173.4387,,95.658,41.8978,27.1752,95.9539,118.96,69.1786,73.4146
2016-03-22,173.3455,,95.5443,41.8248,27.1115,95.9314,119.31,69.1379,73.4146
2016-03-23,172.2015,,93.7781,41.4015,26.6493,97.0178,116.61,69.1786,73.3985
2016-03-24,172.1252,,94.0588,41.1242,26.5855,97.0553,116.33,69.146,73.4146
2016-03-28,172.2269,,94.1729,41.3723,26.6732,97.1826,116.6,69.1623,73.4146
2016-03-29,173.82,,96.7876,41.8175,27.0398,98.2016,118.76,69.2928,73.4146
2016-03-30,174.5827,,96.7964,42.1313,27.3187,97.1677,117.1,69.3009,73.4146
2016-03-31,174.1589,,97.0683,41.7153,27.2948,97.857,117.64,69.3335,73.4146
2016-04-01,175.3453,,97.4983,41.2701,27.2151,98.1122,116.93,69.2935,73.4146
2016-04-04,174.7775,,96.6823,41.1826,26.8884,98.1723,116.15,69.3425,73.4146
2016-04-05,173.0319,,95.5855,40.3725,26.3624,99.246,117.66,69.367,73.4306
2016-04-06,174.9216,,96.6647,41.0293,26.6812,98.5252,116.94,69.3425,73.4306
2016-04-07,172.8285,,95.3574,40.4309,26.1472,99.7415,118.61,69.3833,73.4146
2016-04-08,173.2946,,95.7347,41.2045,26.6015,99.1108,118.43,69.3833,73.4306
2016-04-11,172.8878,,95.4363,41.2263,26.9441,98.9831,120.03,69.3751,73.4146
2016-04-12,174.4979,,96.463,41.8394,27.3585,98.2999,120.05,69.3588,73.4146
2016-04-13,176.2605,,98.5424,42.5035,27.8447,98.6452,118.77,69.3262,73.4306
2016-04-14,176.269,,98.4196,42.6422,27.7092,98.1723,117.11,69.3262,73.4306
2016-04-15,176.0741,,98.6652,42.5473,27.5498,99.0132,117.92,69.3751,73.4146
2016-04-18,177.3113,,99.4111,42.9122,27.6773,98.5852,117.74,69.367,73.4306
2016-04-19,177.8706,,99.49,43.6566,28.0997,98.2774,119.58,69.3425,73.4306
2016-04-20,178.0401,,99.6392,43.6931,27.9722,97.1963,118.97,69.2935,73.4306
2016-04-21,177.0825,,99.1391,43.4303,27.6933,96.6182,119.42,69.2772,73.4146
2016-04-22,177.0825,,100.1218,43.4522,27.5259,96.3704,117.89,69.2772,73.4306
2016-04-25,176.7775,,99.4111,43.2333,27.3506,95.9725,118.23,69.261,73.4146
2016-04-26,177.0402,,100.385,43.3866,27.6454,95.5371,118.7,69.2446,73.4306
2016-04-27,177.4046,,100.7359,43.4158,27.8128,96.4906,119.04,69.2935,73.4306
2016-04-28,175.7945,,99.5865,42.8246,27.5259,96.8884,121.29,69.3343,73.4306
2016-04-29,174.8453,,98.6916,42.6422,27.4064,97.1362,123.65,69.3588,73.4467
2016-05-02,176.2351,,99.569,43.0436,27.3346,96.1582,123.24,69.3335,73.4306
2016-05-03,174.7013,,97.937,42.3356,26.5616,97.3694,122.96,69.407,73.4467
2016-05-04,173.7268,,97.1298,41.8467,26.1313,97.9036,122.21,69.3988,73.4306
2016-05-05,173.6929,,96.7437,41.7591,26.1233,98.558,122.07,69.4233,73.4306
2016-05-06,174.3284,,97.314,41.8759,26.1632,98.1368,123.18,69.407,73.4467
2016-05-09,174.4725,,97.5948,41.7883,25.8284,98.4452,120.65,69.4396,73.4467
2016-05-10,176.6419,,98.5775,42.3867,26.3225,98.4527,120.98,69.4559,73.4467
2016-05-11,174.9894,,97.3579,42.0218,26.2588,99.0094,122.12,69.4315,73.4146
2016-05-12,175.0402,,96.8402,42.0072,26.1871,98.558,121.16,69.3907,73.4146
2016-05-13,173.5149,,96.1997,41.5767,25.7169,99.5134,121.71,69.3988,73.4146
2016-05-16,175.2267,,97.4193,42.0729,26.0277,98.6558,121.8,69.3662,73.4146
2016-05-17,173.5912,,95.8751,41.7664,25.9081,98.8214,122.22,69.3417,73.4146
2016-05-18,173.6421,,96.3752,41.781,25.6531,97.4145,120.1,69.2193,73.4306
2016-05-19,173.0404,,95.6031,41.4818,25.414,97.8358,119.87,69.2356,73.4146
2016-05-20,174.1336,,97.2087,41.8248,25.6691,97.9111,119.71,69.26,73.4306
2016-05-23,173.8963,,97.0947,41.6861,25.6212,98.1293,119.37,69.2519,73.4467
2016-05-24,176.1504,,99.0952,42.2919,25.8842,97.6929,117.3,69.2029,73.4146
2016-05-25,177.3452,,99.6743,42.737,26.195,97.3242,116.98,69.2437,73.4306
2016-05-26,177.396,,99.5602,42.8538,26.3704,97.8283,116.58,69.2846,73.4306
2016-05-27,178.1587,,100.5517,42.81,26.3624,97.6854,115.62,69.2437,73.4467
2016-05-31,177.8197,,100.9027,42.6057,26.3943,97.9186,116.06,69.2764,73.4467
2016-06-01,178.1842,,101.587,42.5692,26.3783,98.3159,115.94,69.2282,73.4467
2016-06-02,178.7265,,102.368,42.5692,26.5935,99.0245,115.67,69.2853,73.4306
2016-06-03,178.1926,,101.7538,42.8465,26.9999,100.4341,118.88,69.3997,73.4467
2016-06-06,179.0994,,102.8505,43.0873,27.2868,99.6879,118.92,69.3834,73.4628
2016-06-07,179.379,,103.1488,43.4012,27.5339,99.9291,118.82,69.3997,73.4628
2016-06-08,179.9637,,103.9122,43.4887,27.7331,100.4643,120.58,69.416,73.4628
2016-06-09,179.7179,,103.2454,42.956,27.4143,101.1127,121.25,69.4324,73.4306
2016-06-10,178.0147,,101.8415,41.708,26.721,101.6026,121.74,69.4732,73.4306
2016-06-13,176.6419,,100.7359,41.1023,26.3464,102.0549,122.64,69.4896,73.4306
2016-06-14,176.2944,,100.4464,40.4455,26.2588,101.9796,122.77,69.4977,73.4306
2016-06-15,176.0487,,100.5166,40.7155,26.5377,102.3715,123.68,69.5794,73.4306
2016-06-16,176.5741,,100.5078,40.8031,26.4421,102.8691,122.38,69.5386,73.4467
2016-06-17,175.9165,,100.0779,41.2045,26.5138,102.2283,123.95,69.5468,73.4306
2016-06-20,177.0494,,101.1659,42.2262,26.984,101.1353,123.21,69.5059,73.4467
2016-06-21,177.5519,,100.9729,42.5692,27.1912,100.6679,120.84,69.4569,73.4467
2016-06-22,177.2623,,100.578,42.5431,27.2603,100.8337,120.9,69.4814,73.4467
2016-06-23,179.5708,,102.4996,43.7199,27.9189,99.6803,120.11,69.4569,73.4467
2016-06-24,173.1225,,98.6038,39.9661,26.2241,102.3565,126.0,69.6202,73.4306
2016-06-27,170.0219,,95.3662,39.199,25.8868,104.912,126.68,69.6611,73.4306
2016-06-28,173.0884,,96.8402,40.2268,26.6498,105.1306,125.32,69.6856,73.4306
2016-06-29,176.0357,,99.0425,40.9641,27.3245,104.3239,125.84,69.6611,73.4306
2016-06-30,178.4379,,100.8851,41.5749,27.5976,104.7084,126.47,69.6938,73.4306
2016-07-01,178.8127,,101.2449,41.5749,27.8627,106.1623,128.41,69.7183,73.4628
2016-07-05,177.5264,,99.7533,40.7705,27.2683,107.4915,129.47,69.751,73.4628
2016-07-06,178.5912,,100.4776,40.696,27.196,107.6651,130.23,69.7183,73.4467
2016-07-07,178.4804,,100.6893,40.5322,27.1237,107.6577,129.74,69.6856,73.4628
2016-07-08,181.1381,,103.036,41.1503,27.7101,108.4506,130.52,69.6856,73.4467
2016-07-11,181.7769,,104.2271,41.7536,27.9751,107.4991,129.29,69.6121,73.4628
2016-07-12,183.0973,,105.621,42.3197,28.3687,105.7318,127.15,69.5875,73.4306
2016-07-13,183.0717,,105.2063,42.275,28.3205,106.9779,128.32,69.6038,73.4467
2016-07-14,184.0939,,105.3122,42.6399,28.7301,105.4221,127.33,69.563,73.4628
2016-07-15,183.8468,,105.6033,42.4239,28.6658,104.5158,126.84,69.5303,73.4467
2016-07-18,184.3409,,105.7798,42.5282,28.9229,104.4177,127.04,69.5712,73.4467
2016-07-19,184.1535,,105.2505,42.1931,28.6257,105.0067,127.21,69.5794,73.4628
2016-07-20,184.9202,,105.9386,42.5729,28.7703,104.4328,125.39,69.5467,73.4628
2016-07-21,184.2217,,105.4357,42.4016,28.6819,104.6442,127.3,69.5957,73.4628
2016-07-22,185.048,,106.2209,42.4835,28.8907,104.8256,126.35,69.5712,73.4628
2016-07-25,184.5453,,106.0621,42.4314,28.6016,104.75,125.47,69.5221,73.4467
2016-07-26,184.6306,,106.5738,42.6101,28.8265,104.9162,126.0,69.5303,73.4467
2016-07-27,184.4346,,106.8737,42.7666,28.9229,106.2227,128.03,69.5794,73.4628
2016-07-28,184.6476,,106.6003,42.7219,28.9309,106.0263,127.66,69.5712,73.4467
2016-07-29,184.9457,,106.812,43.2283,29.0835,106.9099,128.98,69.6611,73.4628
2016-08-01,184.7924,,106.9002,42.9453,29.0273,105.7508,129.22,69.6374,73.4467
2016-08-02,183.6084,,105.4093,42.7293,28.8185,104.6613,130.27,69.6129,73.4628
2016-08-03,184.145,,106.265,42.5804,28.9148,104.7218,129.65,69.621,73.4467
2016-08-04,184.3409,,106.3621,42.8261,29.0755,105.5087,129.87,69.6701,73.4467
2016-08-05,185.8486,,107.8972,43.0198,29.4128,104.4117,127.55,69.572,73.4467
2016-08-08,185.7379,,107.8442,43.1092,29.6216,104.6083,127.44,69.5474,73.4467
2016-08-09,185.8486,,107.9589,43.4518,29.8224,105.6373,127.96,69.5883,73.4467
2016-08-10,185.3886,,107.1825,43.6007,29.8305,106.0459,128.56,69.621,73.4467
2016-08-11,186.2489,,107.6942,43.9135,30.216,105.1001,127.67,69.5556,73.4467
2016-08-12,186.0871,,107.8001,43.8018,30.1036,105.9854,127.4,69.6047,73.4467
2016-08-15,186.6237,,108.8676,43.9731,30.4168,104.9867,127.84,69.5883,73.4467
2016-08-16,185.6613,,107.9854,43.9061,30.2803,104.7067,128.47,69.5638,73.4467
2016-08-17,186.0104,,107.6678,43.8912,30.0875,105.3347,128.5,69.5638,73.4467
2016-08-18,186.4278,,108.4618,44.1147,30.3686,105.5011,129.11,69.6129,73.4628
2016-08-19,186.1553,,108.4618,43.7869,30.1999,104.9488,127.97,69.5474,73.4467
2016-08-22,186.1468,,108.7088,43.8316,29.7983,105.834,127.78,69.5556,73.4467
2016-08-23,186.5215,,109.4675,44.0178,29.6779,105.9476,127.76,69.5638,73.4467
2016-08-24,185.5675,,108.5765,43.9135,29.7582,105.6978,126.34,69.5474,73.4628
2016-08-25,185.4397,,108.7882,43.7348,29.7823,105.2969,126.23,69.5229,73.4467
2016-08-26,185.0905,,108.5676,43.4741,29.5253,104.684,126.05,69.4575,73.4467
2016-08-29,186.0019,,109.1323,43.6082,29.7502,106.0837,126.3,69.4983,73.4628
2016-08-30,185.6953,,109.3352,43.5486,29.6698,105.6751,125.03,69.5065,73.4628
2016-08-31,185.1672,,108.7176,43.4592,29.3405,105.8264,124.78,69.4983,73.4628
2016-09-01,185.1757,,108.797,43.7571,29.5654,105.9432,125.29,69.5311,73.4628
2016-09-02,186.0104,,109.8469,44.2636,30.0473,105.0791,126.57,69.5311,73.4788
2016-09-06,186.5726,,109.9527,44.5615,30.6899,105.8447,128.71,69.5802,73.4788
2016-09-07,186.5556,,110.6409,44.5839,30.5935,105.7688,128.27,69.5802,73.4628
2016-09-08,186.1297,,110.4203,44.4573,30.5132,104.4424,127.59,69.5311,73.4628
2016-09-09,181.6747,,106.9708,43.5933,29.4851,102.7218,126.75,69.5065,73.4788
2016-09-12,184.2813,,108.4618,43.9508,29.6859,102.7748,126.59,69.5311,73.4467
2016-09-13,181.6322,,106.3797,43.0645,28.9389,101.6075,125.75,69.5065,73.4628
2016-09-14,181.564,,106.3974,43.0049,29.0273,101.7591,126.18,69.5475,73.4628
2016-09-15,183.3784,,107.6678,43.3773,29.5253,101.3195,125.37,69.6047,73.4628
2016-09-16,182.6695,,107.5089,42.8187,29.3245,102.1381,125.06,69.572,73.4628
2016-09-19,182.7037,,108.2235,43.0421,29.5574,101.8046,125.32,69.5556,73.4628
2016-09-20,182.7123,,107.7648,43.3028,29.5735,102.1609,125.44,69.5393,73.4628
2016-09-21,184.767,,109.3264,44.0625,30.4007,102.9871,127.27,69.5556,73.4628
2016-09-22,185.9313,,110.8967,44.5094,30.6176,103.8056,127.57,69.5393,73.4788
2016-09-23,184.9125,,110.1116,44.137,30.224,103.7071,127.65,69.5802,73.4788
2016-09-26,183.4143,,109.0181,43.7273,29.7823,104.3666,127.55,69.6211,73.4788
2016-09-27,184.5529,,109.4604,43.9359,30.208,105.1321,126.62,69.6292,73.4628
2016-09-28,185.469,,110.3009,44.2487,30.4811,104.9048,126.22,69.6211,73.4628
2016-09-29,183.791,,108.6908,43.6976,29.951,105.1701,126.07,69.6457,73.4628
2016-09-30,185.1779,,109.885,44.0402,30.0795,104.2302,125.64,69.5884,73.4788
2016-10-03,184.7327,,109.5401,43.921,30.2883,103.8861,125.32,69.5793,73.4628
2016-10-04,183.791,,109.0004,43.9135,29.951,102.6712,120.97,69.522,73.4788
2016-10-05,184.6043,,109.6551,44.0923,30.3847,102.1928,120.78,69.4811,73.4788
2016-10-06,184.7327,,109.5401,43.854,30.4088,101.6233,119.66,69.4811,73.4788
2016-10-07,184.0992,,108.6642,43.6305,30.2722,101.6917,119.74,69.5057,73.4788
2016-10-10,185.058,,109.9647,43.7571,30.6015,101.0918,120.16,69.4729,73.4788
2016-10-11,182.7209,,107.9565,43.139,29.8947,100.8639,119.55,69.4647,73.4628
2016-10-12,182.9605,,107.868,43.0421,29.8385,100.9627,119.74,69.4647,73.4788
2016-10-13,182.3613,,106.9745,42.8783,29.5735,101.3424,120.03,69.4893,73.4628
2016-10-14,182.4554,,106.541,42.9528,29.6216,99.9224,119.36,69.4729,73.4628
2016-10-17,181.8219,,106.4172,42.8261,29.5895,100.5602,119.68,69.5303,73.4628
2016-10-18,182.9605,,107.0276,43.2507,30.1116,100.8868,120.42,69.5548,73.4628
2016-10-19,183.4485,,107.4788,43.3698,30.2963,100.9703,121.11,69.5548,73.4788
2016-10-20,183.1061,,107.1603,43.4369,30.208,101.0766,120.74,69.522,73.4628
2016-10-21,183.1917,,107.1072,43.34,30.1999,101.2284,120.83,69.5384,73.4628
2016-10-24,183.9707,,107.7884,43.3326,30.3284,100.788,120.56,69.5138,73.4628
2016-10-25,183.3544,,106.9833,43.3028,30.3606,101.0538,121.47,69.5138,73.4628
2016-10-26,182.9862,,105.9217,43.1092,30.0393,100.3704,120.79,69.4893,73.4788
2016-10-27,182.4983,,104.7097,43.057,29.7823,99.2769,121.01,69.5057,73.4628
2016-10-28,181.9588,,104.4178,43.0421,29.6618,99.0567,121.58,69.5057,73.4788
2016-10-31,181.9674,,104.8336,43.0645,29.8305,99.6642,121.94,69.5548,73.4949
2016-11-01,180.6491,,103.5508,42.8783,29.5895,99.6719,122.73,69.5556,73.4788
2016-11-02,179.5618,,102.2327,42.5878,29.2361,100.1055,123.64,69.5965,73.4949
2016-11-03,178.74,,101.7373,42.5431,29.1558,99.3371,124.3,69.6047,73.4788
2016-11-04,178.543,,102.3919,42.1335,28.8586,100.2272,124.39,69.6294,73.4949
2016-11-07,182.4811,,104.8955,42.7144,29.9028,99.3751,122.15,69.6047,73.4788
2016-11-08,183.303,,105.1698,42.8336,30.0955,98.9719,121.64,69.531,73.4949
2016-11-09,185.2464,,108.4077,42.8708,29.1156,94.7723,121.56,69.4409,73.4628
2016-11-10,185.7087,,110.1416,42.7517,28.2884,93.3724,119.75,69.4164,73.4628
2016-11-11,185.2806,,112.6718,42.491,27.7502,92.8475,117.1,69.4164,73.4306
2016-11-14,185.4262,,114.2554,42.2601,27.5494,92.2921,116.11,69.3098,73.4628
2016-11-15,186.873,,114.6092,42.4463,28.1036,92.7486,117.12,69.3344,73.4788
2016-11-16,186.522,,114.6004,41.9994,27.8707,93.5855,116.77,69.3262,73.4788
2016-11-17,187.4809,,115.2727,42.3197,27.9108,92.2084,116.17,69.318,73.4949
2016-11-18,187.0614,,115.8832,41.8579,27.7823,91.9421,115.15,69.277,73.4788
2016-11-21,188.474,,116.4228,42.2154,28.0554,92.1704,115.58,69.2689,73.4628
2016-11-22,188.8421,,117.4844,42.3197,28.4811,92.14,115.54,69.2525,73.4628
2016-11-23,188.9448,,118.2186,42.1707,28.1759,91.7823,113.25,69.2115,73.4628
2016-11-25,189.6468,,118.6079,42.2973,28.3124,91.9193,112.61,69.2033,73.4788
2016-11-28,188.7564,,117.0686,42.0739,28.4249,92.5964,113.8,69.2442,73.4628
2016-11-29,189.1246,,117.0067,42.342,28.465,92.9844,113.27,69.2525,73.4628
2016-11-30,188.6709,,116.4316,42.2973,28.5132,91.4781,111.75,69.2279,73.4628
2016-12-01,187.9774,,115.8654,42.1335,28.1759,90.5122,111.54,69.1951,73.4965
2016-12-02,188.0716,,115.8035,42.2377,28.208,91.1754,112.14,69.2689,73.4804
2016-12-05,189.2016,,117.794,42.6548,28.4409,91.0763,111.54,69.2689,73.4804
2016-12-06,189.8009,,119.068,42.9453,28.5936,91.0077,111.43,69.2526,73.4965
2016-12-07,192.2836,,120.2269,43.5858,29.0755,91.7853,111.83,69.2771,73.4965
2016-12-08,192.7545,,122.1201,43.5486,29.204,90.7027,111.57,69.2689,73.4965
2016-12-09,193.9188,,122.359,43.7348,29.0514,89.5745,110.4,69.2607,73.4965
2016-12-12,193.6963,,121.0673,43.5411,28.8586,89.7422,110.82,69.2361,73.4804
2016-12-13,194.989,,121.0762,44.0104,29.1799,90.0624,110.45,69.2279,73.4965
2016-12-14,193.3795,,119.5634,43.3624,28.3124,89.0561,108.83,69.0968,73.4965
2016-12-15,194.1757,,120.4569,43.2656,28.3606,89.5059,107.34,69.064,73.4965
2016-12-16,193.7959,,120.2357,43.2954,28.2321,89.3001,108.05,69.0968,73.4804
2016-12-19,194.2179,,121.0231,43.2283,28.0394,90.2606,108.59,69.1295,73.4965
2016-12-20,194.9671,,122.0494,43.3773,28.1357,89.8109,107.79,69.1377,73.4804
2016-12-21,194.4246,,121.2531,43.3893,28.0188,90.2073,107.85,69.1705,73.4965
2016-12-22,194.0887,,120.2076,43.2915,27.6857,90.046,107.59,69.1878,73.4804
2016-12-23,194.3729,,120.8472,43.4044,27.8482,90.2295,107.93,69.1878,73.4804
2016-12-27,194.8551,,121.389,43.3517,27.97,89.9389,108.56,69.1549,73.4965
2016-12-28,193.2448,,120.1453,43.1862,28.1812,90.5963,108.86,69.1795,73.4949
2016-12-29,193.2017,,120.252,43.2915,28.6443,90.9173,110.29,69.2534,73.511
2016-12-30,192.4955,,119.79,43.442,28.4412,91.0549,109.61,69.278,73.4788
2017-01-03,193.9682,,120.3852,43.7129,28.7824,91.4447,110.47,69.2206,73.511
2017-01-04,195.1221,,122.3928,44.2096,29.0017,91.7963,110.86,69.2369,73.511
2017-01-05,194.9671,,120.9804,44.5858,29.3186,93.2332,112.58,69.2862,73.4949
2017-01-06,195.6647,,120.5363,44.4353,29.1967,92.3772,111.75,69.2287,73.511
2017-01-09,195.0187,,119.7456,44.3676,29.1723,93.1186,112.67,69.2862,73.511
2017-01-10,195.0187,,120.8916,44.3751,29.3429,93.0574,113.15,69.2616,73.4949
2017-01-11,195.5699,,121.1048,44.6084,29.6922,93.3708,113.5,69.2944,73.511
2017-01-12,195.0791,,120.172,44.6761,29.8222,93.1644,113.91,69.319,73.511
2017-01-13,195.5269,,121.0426,44.8417,29.7979,92.7211,114.21,69.2862,73.511
2017-01-17,194.8379,,119.3992,44.6761,29.7816,93.6918,115.85,69.3354,73.511
2017-01-18,195.2685,,119.79,44.5482,29.6191,92.4918,114.87,69.2698,73.4949
2017-01-19,194.5452,,118.8129,44.4353,29.5298,91.8574,114.77,69.2452,73.4949
2017-01-20,195.2599,,119.4258,44.6912,29.5866,91.674,115.05,69.2862,73.511
2017-01-23,194.7518,,118.9283,44.804,30.0253,92.5912,115.79,69.3518,73.4949
2017-01-24,196.0005,,120.7494,44.9169,30.2122,91.9568,115.27,69.3108,73.4949
2017-01-25,197.697,,121.8865,45.3835,30.5452,90.8026,114.32,69.2944,73.511
2017-01-26,197.4903,,121.3979,45.2029,30.4153,91.1084,113.26,69.3027,73.5271
2017-01-27,197.1803,,120.9804,45.1276,30.4396,91.4371,113.49,69.3354,73.4949
2017-01-30,195.9574,,119.2926,44.804,30.2772,91.1619,113.97,69.3354,73.5271
2017-01-31,195.9402,,120.1276,44.8718,30.334,91.7963,115.55,69.3518,73.511
2017-02-01,196.0177,,120.0566,45.0524,30.3503,91.2287,115.2,69.328,73.5158
2017-02-02,196.147,,119.7545,45.0749,30.4803,91.1904,115.84,69.3526,73.5158
2017-02-03,197.4989,,121.5845,45.2556,30.6671,91.1521,116.13,69.328,73.4997
2017-02-06,197.1458,,120.6695,44.932,30.594,91.7036,117.7,69.4019,73.5319
2017-02-07,197.1544,,120.1365,44.8868,30.4396,92.3777,117.46,69.3855,73.5319
2017-02-08,197.4128,,119.9233,44.9621,30.6265,93.6339,118.19,69.4511,73.5319
2017-02-09,198.584,,121.6111,45.1502,30.7646,92.5539,117.29,69.3937,73.5319
2017-02-10,199.3676,,122.535,45.2556,31.0489,92.5003,117.6,69.3855,73.5158
2017-02-13,200.4527,,122.8548,45.4361,31.1464,92.2091,116.8,69.369,73.5158
